Exchange,Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
Nasdaq,ASRVP,AmeriServ Financial Inc.,28.57,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/asrvp
Nasdaq,ATLO,Ames National Corporation,27.81,258936490.5,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/atlo
Nasdaq,AMGN,Amgen Inc.,202.37,1.28954E+11,n/a,1983,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/amgn
Nasdaq,FOLD,Amicus Therapeutics: Inc.,10.55,1997008245,n/a,2007,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/fold
Nasdaq,AMKR,Amkor Technology: Inc.,6.72,1609661484,n/a,1998,Technology,Semiconductors,https://www.nasdaq.com/symbol/amkr
Nasdaq,AMPH,Amphastar Pharmaceuticals: Inc.,20.36,938564788.1,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/amph
Nasdaq,IBUY,Amplify Online Retail ETF,45.09,360720000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ibuy
Nasdaq,ASYS,Amtech Systems: Inc.,5.57,83481739.65,n/a,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/asys
Nasdaq,AFSI,AmTrust Financial Services: Inc.,14.75,2916093629,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/afsi
Nasdaq,AMRS,Amyris: Inc.,4.81,345889678.2,n/a,2010,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/amrs
Nasdaq,ADI,Analog Devices: Inc.,89.52,33271895356,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/adi
Nasdaq,ANAB,AnaptysBio: Inc.,73.53,1967043530,n/a,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/anab
Nasdaq,AVXL,Anavex Life Sciences Corp.,2.33,105854940.7,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/avxl
Nasdaq,ANGI,ANGI Homeservices Inc.,17.69,8771656906,n/a,n/a,Consumer Services,Advertising,https://www.nasdaq.com/symbol/angi
Nasdaq,ANGO,AngioDynamics: Inc.,21.29,790319460.1,n/a,2004,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/ango
Nasdaq,ANIP,ANI Pharmaceuticals: Inc.,54.22,642919017.8,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/anip
Nasdaq,ANIK,Anika Therapeutics Inc.,34.38,488589891.7,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/anik
Nasdaq,ANIX,Anixa Biosciences: Inc.,4,74784584,n/a,n/a,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/anix
Nasdaq,ANSS,ANSYS: Inc.,159.4,13319466869,n/a,1996,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/anss
Nasdaq,ATRS,Antares Pharma: Inc.,3.49,549819028.8,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/atrs
Nasdaq,APLS,Apellis Pharmaceuticals: Inc.,15.13,849975016.1,n/a,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/apls
Nasdaq,APOG,Apogee Enterprises: Inc.,35.95,1013156813,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/apog
Nasdaq,APEN,Apollo Endosurgery: Inc.,4.3,94142088.7,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/apen
Nasdaq,AINV,Apollo Investment Corporation,5.3,1121345348,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/ainv
Nasdaq,AMEH,Apollo Medical Holdings: Inc.,17.42,593754446.2,n/a,n/a,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/ameh
Nasdaq,APPF,AppFolio: Inc.,61.82,2117367641,n/a,2015,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/appf
Nasdaq,APPN,Appian Corporation,29.19,1858555527,n/a,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/appn
Nasdaq,AAPL,Apple Inc.,179.55,8.52036E+11,n/a,1980,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/aapl
Nasdaq,ARCI,Appliance Recycling Centers of America: Inc.,0.5701,4830258.335,n/a,n/a,Consumer Services,Home Furnishings,https://www.nasdaq.com/symbol/arci
Nasdaq,APDN,Applied DNA Sciences Inc,1.18,35532227.26,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/apdn
Nasdaq,APDNW,Applied DNA Sciences Inc,0.06,0,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/apdnw
Nasdaq,AGTC,Applied Genetic Technologies Corporation,6.49,117689614.6,n/a,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/agtc
Nasdaq,AMAT,Applied Materials: Inc.,36.54,35918473637,n/a,1972,Technology,Semiconductors,https://www.nasdaq.com/symbol/amat
Nasdaq,AAOI,Applied Optoelectronics: Inc.,20.28,401516885.6,n/a,2013,Technology,Semiconductors,https://www.nasdaq.com/symbol/aaoi
Nasdaq,AREX,Approach Resources Inc.,1.38,130419210.1,n/a,2007,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/arex
Nasdaq,APTI,Apptio: Inc.,38.01,1714635547,n/a,2016,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/apti
Nasdaq,APRI,Apricus Biosciences: Inc.,0.3125,8802290.313,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/apri
Nasdaq,APVO,Aptevo Therapeutics Inc.,2.38,53997092.52,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/apvo
Nasdaq,APTX,Aptinyx Inc.,21.93,734572192.3,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aptx
Nasdaq,APTO,Aptose Biosciences: Inc.,2.21,83474847.04,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/apto
Nasdaq,AQMS,Aqua Metals: Inc.,2.27,88376631.99,n/a,2015,Basic Industries,Metal Fabrications,https://www.nasdaq.com/symbol/aqms
Nasdaq,AQB,AquaBounty Technologies: Inc.,2.52,38049069.24,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/aqb
Nasdaq,AQST,Aquestive Therapeutics: Inc.,8.84,220343426.7,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aqst
Nasdaq,AQXP,Aquinox Pharmaceuticals: Inc.,2.26,53194451.68,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aqxp
Nasdaq,ARDM,Aradigm Corporation,0.73,11110448.89,n/a,1996,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/ardm
Nasdaq,PETX,Aratana Therapeutics: Inc.,6.61,321405975.2,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/petx
Nasdaq,ARAV,Aravive: Inc.,5.82,65079385.5,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/arav
Nasdaq,ABUS,Arbutus Biopharma Corporation,4.77,264626411,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/abus
Nasdaq,ARCW,ARC Group Worldwide: Inc.,1.44,33623248.32,n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/arcw
Nasdaq,ABIO,ARCA biopharma: Inc.,0.5303,7383927.957,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/abio
Nasdaq,RKDA,Arcadia Biosciences: Inc.,4.2,20054659.8,n/a,2015,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/rkda
Nasdaq,ARCB,ArcBest Corporation,39.33,1010392341,n/a,n/a,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/arcb
Nasdaq,ACGL,Arch Capital Group Ltd.,28.38,11486073364,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/acgl
Nasdaq,ACGLO,Arch Capital Group Ltd.,21.83,0,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/acglo
Nasdaq,ACGLP,Arch Capital Group Ltd.,21.21,0,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/acglp
Nasdaq,FUV,Arcimoto: Inc.,2.1,33587093.4,n/a,2017,Consumer Non-Durables,Motor Vehicles,https://www.nasdaq.com/symbol/fuv
Nasdaq,ARCE,Arco Platform Limited,23.22,0,n/a,2018,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/arce
Nasdaq,ARCT,Arcturus Therapeutics Ltd.,6.35,68059300,n/a,2013,n/a,n/a,https://www.nasdaq.com/symbol/arct
Nasdaq,ARDX,Ardelyx: Inc.,2.74,170248612.2,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ardx
Nasdaq,ARNA,Arena Pharmaceuticals: Inc.,40.72,2011830725,n/a,2000,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/arna
Nasdaq,ARCC,Ares Capital Corporation,17.02,7255595364,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/arcc
Nasdaq,ARGX,argenx SE,95.5,2122416830,22224260,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/argx
Nasdaq,ARDS,Aridis Pharmaceuticals Inc.,12.4,0,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ards
Nasdaq,ARKR,Ark Restaurants Corp.,22.801,79123596.98,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/arkr
Nasdaq,ARTX,Arotech Corporation,2.79,73896364.08,n/a,1994,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/artx
Nasdaq,ARQL,ArQule: Inc.,3.66,398916382,n/a,1996,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/arql
Nasdaq,ARRY,Array BioPharma Inc.,15.57,3317532317,n/a,2000,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/arry
Nasdaq,ARRS,ARRIS International plc,30.9,5371808739,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/arrs
Nasdaq,DWCR,Arrow DWA Country Rotation ETF,26.8673,17463745,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dwcr
Nasdaq,DWAT,Arrow DWA Tactical ETF,10.88,5440000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dwat
Nasdaq,AROW,Arrow Financial Corporation,35.13,507152418.2,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/arow
Nasdaq,ARWR,Arrowhead Pharmaceuticals: Inc.,14.61,1286018207,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/arwr
Nasdaq,ASNS,Arsanis: Inc.,3.71,53110171.1,n/a,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/asns
Nasdaq,ARTNA,Artesian Resources Corporation,36.19,334455385.9,n/a,n/a,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/artna
Nasdaq,ARTW,Art&#39;s-Way Manufacturing Co.: Inc.,2.3421,9837911.419,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/artw
Nasdaq,ARVN,Arvinas: Inc.,16.9,0,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/arvn
Nasdaq,ARYA,ARYA Sciences Acquisition Corp.,n/a,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/arya
Nasdaq,ARYAU,ARYA Sciences Acquisition Corp.,10.37,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/aryau
Nasdaq,ARYAW,ARYA Sciences Acquisition Corp.,n/a,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/aryaw
Nasdaq,ASNA,Ascena Retail Group: Inc.,2.945,581292658.2,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/asna
Nasdaq,ASND,Ascendis Pharma A/S,66.63,2631138211,39488792,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/asnd
Nasdaq,ASCMA,Ascent Capital Group: Inc.,0.9695,12070298.27,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/ascma
Nasdaq,APWC,Asia Pacific Wire & Cable Corporation Limited,2.25,31094255.25,n/a,n/a,Basic Industries,Telecommunications Equipment,https://www.nasdaq.com/symbol/apwc
Nasdaq,ASLN,ASLAN Pharmaceuticals Limited,5.1,30600000,6000000,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/asln
Nasdaq,ASML,ASML Holding N.V.,171.52,12420199375,72412543,1995,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/asml
Nasdaq,ASPU,Aspen Group Inc.,5.83,106787258.8,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/aspu
Nasdaq,AZPN,Aspen Technology: Inc.,85.75,6068516953,n/a,1994,Technology,EDP Services,https://www.nasdaq.com/symbol/azpn
Nasdaq,ASMB,Assembly Biosciences: Inc.,25.77,656185942.4,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/asmb
Nasdaq,ASRT,Assertio Therapeutics: Inc.,5.21,333122533.9,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/asrt
Nasdaq,ASFI,Asta Funding: Inc.,4.44,29683242.6,n/a,1995,Finance,Finance Companies,https://www.nasdaq.com/symbol/asfi
Nasdaq,ASTE,Astec Industries: Inc.,35.34,805664780.9,n/a,1986,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/aste
Nasdaq,ATRO,Astronics Corporation,31.53,1018946528,n/a,n/a,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/atro
Nasdaq,ALOT,AstroNova: Inc.,20,137168220,n/a,1983,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/alot
Nasdaq,ASTC,Astrotech Corporation,2.85,11671818.75,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/astc
Nasdaq,ASUR,Asure Software Inc,6.17,93934449.28,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/asur
Nasdaq,ASV,ASV Holdings: Inc.,3.2,31467939.2,n/a,2017,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/asv
Nasdaq,ATAI,ATA Inc.,1.06,11195892.78,10562163,2008,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/atai
Nasdaq,ATRA,Atara Biotherapeutics: Inc.,40.57,1851950152,n/a,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/atra
Nasdaq,ATHN,athenahealth: Inc.,132.57,5383450550,n/a,2007,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/athn
Nasdaq,ATNX,Athenex: Inc.,13.06,873634112,n/a,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/atnx
Nasdaq,ATHX,Athersys: Inc.,1.92,272152051.2,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/athx
Nasdaq,AAME,Atlantic American Corporation,2.86,57913521.38,n/a,n/a,Finance,Life Insurance,https://www.nasdaq.com/symbol/aame
Nasdaq,ACBI,Atlantic Capital Bancshares: Inc.,18.09,472222318.8,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/acbi
Nasdaq,AY,Atlantica Yield plc,19.51,1955238743,n/a,2014,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/ay
Nasdaq,ATLC,Atlanticus Holdings Corporation,3.85,59199809.9,n/a,1995,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/atlc
Nasdaq,AAWW,Atlas Air Worldwide Holdings,52.68,1348096635,n/a,n/a,Transportation,Transportation Services,https://www.nasdaq.com/symbol/aaww
Nasdaq,AFH,Atlas Financial Holdings: Inc.,9.45,112804366.5,n/a,2013,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/afh
Nasdaq,AFHBL,Atlas Financial Holdings: Inc.,24.98,0,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/afhbl
Nasdaq,TEAM,Atlassian Corporation Plc,83.9,19980497643,n/a,2015,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/team
Nasdaq,ATNI,ATN International: Inc.,86.37,1378937817,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/atni
Nasdaq,ATOM,Atomera Incorporated,3.7,45911542.5,n/a,2016,Technology,Semiconductors,https://www.nasdaq.com/symbol/atom
Nasdaq,ATOS,Atossa Genetics Inc.,1.15,6493534.8,n/a,2012,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/atos
Nasdaq,ATRC,AtriCure: Inc.,33.2,1279085311,n/a,2005,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/atrc
Nasdaq,ATRI,Atrion Corporation,775.79,1437349577,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/atri
Nasdaq,ATIS,Attis Industries Inc.,0.2301,4975987.973,n/a,n/a,Basic Industries,Miscellaneous,https://www.nasdaq.com/symbol/atis
Nasdaq,ATISW,Attis Industries Inc.,0.013,0,n/a,n/a,Basic Industries,Miscellaneous,https://www.nasdaq.com/symbol/atisw
Nasdaq,ATTU,Attunity Ltd.,22.29,475598431.1,n/a,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/attu
Nasdaq,LIFE,aTyr Pharma: Inc.,0.6251,18767716.73,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/life
Nasdaq,AUBN,Auburn National Bancorporation: Inc.,38.42,139995295.5,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/aubn
Nasdaq,BOLD,Audentes Therapeutics: Inc.,24.12,1029680243,n/a,2016,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/bold
Nasdaq,AUDC,AudioCodes Ltd.,10.88,313525456.6,n/a,1999,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/audc
Nasdaq,AEYE,AudioEye: Inc.,6.5,48618537.5,n/a,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/aeye
Nasdaq,AUPH,Aurinia Pharmaceuticals Inc,5.83,497434063.6,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/auph
Nasdaq,EARS,Auris Medical Holding AG,0.609,18490907.44,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ears
Nasdaq,JG,Aurora Mobile Limited,6.02,67269707.4,11174370,2018,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/jg
Nasdaq,ADSK,Autodesk: Inc.,145.55,31819650933,n/a,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/adsk
Nasdaq,AUTL,Autolus Therapeutics plc,38.78,700281716.7,18057806,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/autl
Nasdaq,ADP,Automatic Data Processing: Inc.,145.85,63843284979,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/adp
Nasdaq,AUTO,AutoWeb: Inc.,2.06,26674837,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/auto
Nasdaq,AVDL,Avadel Pharmaceuticals plc,3.03,126957696.9,41900230,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/avdl
Nasdaq,AVCO,Avalon GloboCare Corp.,2.5125,184821062.8,n/a,n/a,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/avco
Nasdaq,ATXI,Avenue Therapeutics: Inc.,5.2401,55306216.24,n/a,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/atxi
Nasdaq,AVEO,AVEO Pharmaceuticals: Inc.,2.01,251946662,n/a,2010,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aveo
Nasdaq,AVNW,Aviat Networks: Inc.,15.15,82181902.2,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/avnw
Nasdaq,CDMO,Avid Bioservices: Inc.,5.21,291767585.8,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cdmo
Nasdaq,CDMOP,Avid Bioservices: Inc.,24.4,17080000,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cdmop
Nasdaq,AVID,Avid Technology: Inc.,6.37,266601374.1,n/a,1993,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/avid
Nasdaq,AVGR,Avinger: Inc.,0.29,6802864.37,n/a,2015,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/avgr
Nasdaq,CAR,Avis Budget Group: Inc.,29.08,2249225693,n/a,n/a,Consumer Services,Rental/Leasing Companies,https://www.nasdaq.com/symbol/car
Nasdaq,AHPA,Avista Healthcare Public Acquisition Corp.,10.15,121810373.3,n/a,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ahpa
Nasdaq,AHPAU,Avista Healthcare Public Acquisition Corp.,10.36,0,n/a,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ahpau
Nasdaq,AHPAW,Avista Healthcare Public Acquisition Corp.,0.21,0,n/a,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ahpaw
Nasdaq,AVT,Avnet: Inc.,43.4,4827216863,n/a,n/a,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/avt
Nasdaq,AVRO,AVROBIO: Inc.,25.69,614937368.2,n/a,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/avro
Nasdaq,AWRE,Aware: Inc.,3.56,76700602.28,n/a,1996,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/awre
Nasdaq,ACLS,Axcelis Technologies: Inc.,19.65,636898688.6,n/a,2000,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/acls
Nasdaq,AXGN,AxoGen: Inc.,32.46,1255321393,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/axgn
Nasdaq,AAXN,Axon Enterprise: Inc.,44.07,2575828656,n/a,n/a,Capital Goods,Ordnance And Accessories,https://www.nasdaq.com/symbol/aaxn
Nasdaq,AXNX,Axonics Modulation Technologies: Inc.,13.4,0,n/a,2018,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/axnx
Nasdaq,AXON          ,Axovant Sciences Ltd.,1.82,222548413.4,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/axon
Nasdaq,AXSM,Axsome Therapeutics: Inc.,3.24,96594664.32,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/axsm
Nasdaq,AXTI,AXT Inc,5.59,221016419.4,n/a,1998,Technology,Semiconductors,https://www.nasdaq.com/symbol/axti
Nasdaq,AYTU,Aytu BioScience: Inc.,0.8797,7595419.529,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aytu
Nasdaq,AZRX,AzurRx BioPharma: Inc.,2.05,34727947.1,n/a,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/azrx
Nasdaq,BCOM,B Communications Ltd.,9.035,270047521.6,n/a,n/a,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/bcom
